Clade.1,Clade.2,Clade.3,Sec_Ref,Primary_Ref,Method,Taxon,EBM.ref.sp,Aves,BM.g,Pneumatic,BM.Qual,Meas.sp,HumerusLen,HumerusCirc,FemurCirc,FemurLen,TibulaLen,TibiaCirc,TarsusLen,TarusCirc,Sex,Comments,Living,humerus_diameter_(mm),tarsus_diameter_(mm),coracoid_HAF_(mm),coracoid_HAF_(mm),coracoid_max_length
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Zeffer_et_al.,_2003._Bio.J.Linn.Soc",Physical,Cygnus_cygnus,Unknown,Y,9350,,,,,,,111.1,201,,121.3,,,,1,,,,,
Neognathae,Gruiformes,Gruidae,Brinkworth_et_al_2023,"Gatesy_S.M._&_Middleton_K.M.,_1997._J.Vert.Paleo,_17(2):_306329;Middleton_K.M._&_Gatesy_S.M.,_2000._Zoo.J.Linn.Soc,_128:_149187.",Physical,Anthropoides_paradiseus,MCZ_7481,Y,4540.62,,,,214,,,111,270,,232,,,,1,,,,,
Neognathae,Accipitriformes,Accipitridae,Brinkworth_et_al_2023,"Gatesy_S.M._&_Middleton_K.M.,_1997._J.Vert.Paleo,_17(2):_306329;Middleton_K.M._&_Gatesy_S.M.,_2000._Zoo.J.Linn.Soc,_128:_149187.",Physical,Gypaetus_barbartus,MCZ_329,Y,5695,,,,222,,,111,160,,92,,,,1,,,,,
Neognathae,Accipitriformes,Accipitridae,Brinkworth_et_al_2023,"Bohmer_et_al.,_2019._.Proc.R.soc.B",Physical,Gypaetus_barbatus,MNHN_ZO_19922,Y,5695,,,,,,,110.900001,152.8999981,,90.44999975,,,,1,,,,,
Neognathae,Pelecaniformes,Ardeidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Ardea_herodias,MVZ_124349,Y,2523.4,,,,203.1,,,110.8,267,,203.4,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Cygnus_buccinator,MNHN_18903932,Y,11071.1,,,,288,,,110.7,204.4,,121.2,,,,1,,,,,
Neognathae,Galliformes,,Field_et_al_(2013),Field_et_al_(2013),Physical,Pavo_cristatus,YPM_102516,Y,4766,,,,127.77,36.89,37.92,110.6,187,,122.91,31.5,M,,1,12.53,8.36,13.94,8.45,79.97
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Cygnus_columbianus,MVZ_42674,Y,6378,,,,,,,110.5,,,,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Bohmer_et_al.,_2019._.Proc.R.soc.B",Physical,Cygnus_olor,MNHN_ZO_MNHN1871420,Y,10682,,,,,,,110.3400001,280.1000008,,115.9499992,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Cygnus_columbianus,USNM_488538,Y,6378,,,,265,,,110.3,201.6,,121.9,,,,1,,,,,
Neognathae,Galliformes,Cracidae,Brinkworth_et_al_2023,"Bell_et_al.,_2021._Front.EarthSci.",Physical,Crax_alector,NHMLAC_unknown,Y,2872,,,,110.71,,,110.28,172,,114.69,,,,1,,,,,
Neognathae,Accipitriformes,,Field_et_al_(2013),Field_et_al_(2013),Physical,Sagittarius_serpentarius,YPM_111125,Y,4017,,,,198,41.6,43.55,110.24,286,,279,23.02,M,,1,15.15,7.67,13.06,9.47,71.63
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Cygnus_olor,USNM_344828,Y,10682,,,,281,,,110.2,193,,109.4,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Zeffer_et_al.,_2003._Bio.J.Linn.Soc",Physical,Cygnus_olor,Unknown,Y,10682,,,,,,,110.1,204,,119.4,,,,1,,,,,
Neognathae,Galliformes,Cracidae,Brinkworth_et_al_2023,"Gatesy_S.M._&_Middleton_K.M.,_1997._J.Vert.Paleo,_17(2):_306329;Middleton_K.M._&_Gatesy_S.M.,_2000._Zoo.J.Linn.Soc,_128:_149187.",Physical,Pauxi_pauxi,MCZ_2121,Y,3117.7,,,,110,,,110,169,,113,,,,1,,,,,
Neognathae,Galliformes,Meleagrididae,Brinkworth_et_al_2023,"Gatesy_S.M._&_Middleton_K.M.,_1997._J.Vert.Paleo,_17(2):_306329;Middleton_K.M._&_Gatesy_S.M.,_2000._Zoo.J.Linn.Soc,_128:_149187.",Physical,Meleagris_ocellata,MCZ_2878,Y,5525,,,,131,,,110,193,,144.5,,,,1,,,,,
Neognathae,Falconiformes,,Campione_et_al_(2014),Campione_et_al_(2014),Physical,Sagittarius_serpentarius,ROM_78897,Y,3175,1,,,,,38.5,109.5,285,31.5,,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Zeffer_et_al.,_2003._Bio.J.Linn.Soc",Physical,Cygnus_cygnus,Unknown,Y,9350,,,,,,,109.4,202,,121.6,,,,1,,,,,
Neognathae,Pelecaniformes,Ardeidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Ardea_cocoi,MACN_20958,Y,1752.4,,,,103.8,,,109.3,263,,190.8,,,,1,,,,,
Neognathae,Gruiformes,,Field_et_al_(2013),Field_et_al_(2013),Physical,Ardeotis_kori,YPM_105280,Y,5620,,,,220,48.78,44.11,109.22,243,,191,30.02,F,,1,15.17,8.34,13.32,10.37,69.39
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Zeffer_et_al.,_2003._Bio.J.Linn.Soc",Physical,Cygnus_cygnus,Unknown,Y,9350,,,,,,,109.2,202,,117.8,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Cygnus_olor,USNM_556959,Y,10682,,,,304,,,109.2,205.7,,115.3,,,,1,,,,,
Neognathae,Galliformes,Phasianidae,Brinkworth_et_al_2023,"Gatesy_S.M._&_Middleton_K.M.,_1997._J.Vert.Paleo,_17(2):_306329.",Physical,Pavo_cristatus,MCZ_7161,Y,4154.8,,,,,,,109,202,,137,,,,1,,,,,
Neognathae,Ciconiiformes,Ciconiidae,Brinkworth_et_al_2023,"Gatesy_S.M._&_Middleton_K.M.,_1997._J.Vert.Paleo,_17(2):_306329;Middleton_K.M._&_Gatesy_S.M.,_2000._Zoo.J.Linn.Soc,_128:_149187.",Physical,Jabiru_mycteria,MCZ_1337,Y,5996.3,,,,237,,,109,370,,322,,,,1,,,,,
Neognathae,Procellariiformes,Diomedeidae,Brinkworth_et_al_2023,"Gatesy_S.M._&_Middleton_K.M.,_1997._J.Vert.Paleo,_17(2):_306329;Middleton_K.M._&_Gatesy_S.M.,_2000._Zoo.J.Linn.Soc,_128:_149187.",Physical,Diomedea_exulans,MCZ_408,Y,6961.3,,,,438,,,109,224,,126,,,,1,,,,,
Neognathae,Galliformes,,Field_et_al_(2013),Field_et_al_(2013),Physical,Pauxi_pauxi,YPM_2103,Y,3600,,,,109.09,31.26,30.44,108.67,167,,108.67,22.77,M,,1,12.99,6.82,9.93,6.41,76.88
Neognathae,Gruiformes,Gruidae,Brinkworth_et_al_2023,"Bell_et_al.,_2021._Front.EarthSci.",Physical,Grus_canadensis,NHMLAC_unknown,Y,4296.22,,,,193.5,,,108.65,218,,195,,,,1,,,,,
Neognathae,Pelecaniformes,Ardeidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Ardea_herodias,MVZ_140919,Y,2523.4,,,,,,,108.6,,,,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Cygnus_olor,MVZ_115621,Y,10682,,,,304,,,108.5,195.1,,112.7,,,,1,,,,,
Neognathae,Gruiformes,,Campione_et_al_(2014),Campione_et_al_(2014),Physical,Balearica_pavonina,ROM_80645,Y,3033,0,,,202.95,40.75,30.15,108.4,280,29.6,,,,,1,,,,,
Neognathae,Pelecaniformes,Pelecanidae,Brinkworth_et_al_2023,"Gatesy_S.M._&_Middleton_K.M.,_1997._J.Vert.Paleo,_17(2):_306329;Middleton_K.M._&_Gatesy_S.M.,_2000._Zoo.J.Linn.Soc,_128:_149187.",Physical,Pelecanus_erythrorhynchos,MCZ_7480,Y,5608.5,,,,315,,,108.4,183,,126.4,,,,1,,,,,
Neognathae,Pelecaniformes,,Campione_et_al_(2014),Campione_et_al_(2014),Physical,Pelecanus_onocrotalus,ROM_102334,Y,8530,0,,,,,38.5,108.3,186,40.5,,,,,1,,,,,
Neognathae,Accipitriformes,Accipitridae,Brinkworth_et_al_2023,"Manegold_et_al.,_2014._J.Vert.Paleo",Physical,Sarcogyps_calvus,NHMUK_1858.1.10.1;_ZFMK_22.11.54;_ZFMK_83_SK_134;_ZFMK_85_SK_29,Y,4469.9,,,,203.9,,,108.2,172.35,,109.3,,,,1,,,,,
Neognathae,Ciconiiformes,,Field_et_al_(2013),Field_et_al_(2013),Physical,Ardea_herodias,YPM_104571,Y,3015,,,,215,39.24,29.6,108.07,276,,193,20.72,M,,1,11.65,5.92,11.16,6.93,80.4
Neognathae,Galliformes,Phasianidae,Brinkworth_et_al_2023,"Bell_et_al.,_2021._Front.EarthSci.",Physical,Crossoptilon_crossoptilon,NHMLAC_unknown,Y,2075.3,,,,85.81,,,108.05,144.32,,91.51,,,,1,,,,,
Neognathae,Galliformes,Cracidae,Brinkworth_et_al_2023,"Gatesy_S.M._&_Middleton_K.M.,_1997._J.Vert.Paleo,_17(2):_306329;Middleton_K.M._&_Gatesy_S.M.,_2000._Zoo.J.Linn.Soc,_128:_149187.",Physical,Penelopina_nigra,MCZ_2084,Y,890,,,,118,,,108,163,,107,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Cygnus_columbianus,USNM_610614,Y,6378,,,,259,,,108,199.7,,117.8,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Cygnus_cygnus,YIO_63910,Y,9350,,,,,,,108,,,,,,,1,,,,,
Neognathae,Ciconiiformes,,Field_et_al_(2013),Field_et_al_(2013),Physical,Ardea_herodias,YPM_104570,Y,3015,,,,210,37.7,29.41,107.88,259,,188,21.77,M,,1,11.14,5.92,10.73,6.78,75.15
Neognathae,Suliformes,,Field_et_al_(2013),Field_et_al_(2013),Physical,Pelecanus_onocrotalus,YPM_105864,Y,7590,,,,298,54.8,35.6,107.71,196,,115.18,44.19,F,,1,15.6,13.54,16.54,17.23,125.93
Neognathae,Galliformes,Phasianidae,Brinkworth_et_al_2023,"Bell_et_al.,_2021._Front.EarthSci.",Physical,Argusianus_argus,NHMLAC_unknown,Y,1959.9,,,,102.62,,,107.52,161.5,,116.9,,,,1,,,,,
Neognathae,Galliformes,Cracidae,Brinkworth_et_al_2023,"Bell_et_al.,_2021._Front.EarthSci.",Physical,Mitu_mitu,NHMLAC_unknown,Y,2850.5,,,,106.61,,,107.41,161,,108.96,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Zeffer_et_al.,_2003._Bio.J.Linn.Soc",Physical,Cygnus_cygnus,Unknown,Y,9350,,,,,,,107.2,193,,106.9,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Plectropterus_gambensis,NHMUK_1952.1.118,Y,3869,,,,199,,,107.1,186.4,,117.2,,,,1,,,,,
Neognathae,Gruiformes,Gruidae,Brinkworth_et_al_2023,"HiniFrlog_S._&_Motani_R.,_2010._J.Evol.Biol.,_23:_372385.",Physical,Grus_canadensis,Unknown,Y,4296.22,,,,188.54,,,107.1,218.84,,186.12,,,,1,,,,,
Neognathae,Galliformes,Cracidae,Brinkworth_et_al_2023,"Gatesy_S.M._&_Middleton_K.M.,_1997._J.Vert.Paleo,_17(2):_306329;Middleton_K.M._&_Gatesy_S.M.,_2000._Zoo.J.Linn.Soc,_128:_149187.",Physical,Crax_alberti,MCZ_209,Y,2499.9,,,,109,,,107,155,,103,,,,1,,,,,
Neognathae,Accipitriformes,Sagittariidae,Brinkworth_et_al_2023,"Gatesy_S.M._&_Middleton_K.M.,_1997._J.Vert.Paleo,_17(2):_306329;Middleton_K.M._&_Gatesy_S.M.,_2000._Zoo.J.Linn.Soc,_128:_149187.",Physical,Sagittarius_serpentarius,YPM_14510,Y,4017,,,,179,,,107,270,,258,,,,1,,,,,
Neognathae,Galliformes,Phasianidae,Brinkworth_et_al_2023,"Gatesy_S.M._&_Middleton_K.M.,_1997._J.Vert.Paleo,_17(2):_306329;Middleton_K.M._&_Gatesy_S.M.,_2000._Zoo.J.Linn.Soc,_128:_149187.",Physical,Pavo_cristatus,MCZ_311,Y,4154.8,,,,131,,,107,193,,139,,,,1,,,,,
Neognathae,Otidiformes,Otidae,Brinkworth_et_al_2023,"Gatesy_S.M._&_Middleton_K.M.,_1997._J.Vert.Paleo,_17(2):_306329;Middleton_K.M._&_Gatesy_S.M.,_2000._Zoo.J.Linn.Soc,_128:_149187.",Physical,Ardeotis_australis,MCZ_2856,Y,4182.4,,,,220,,,107,242,,197,,,,1,,,,,
Neognathae,Galliformes,Meleagrididae,Brinkworth_et_al_2023,"Gatesy_S.M._&_Middleton_K.M.,_1997._J.Vert.Paleo,_17(2):_306329;Middleton_K.M._&_Gatesy_S.M.,_2000._Zoo.J.Linn.Soc,_128:_149187.",Physical,Meleagris_ocellata,MCZ_3046,Y,5525,,,,125,,,107,185,,138,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Gatesy_S.M._&_Middleton_K.M.,_1997._J.Vert.Paleo,_17(2):_306329;Middleton_K.M._&_Gatesy_S.M.,_2000._Zoo.J.Linn.Soc,_128:_149187.",Physical,Cygnus_cygnus,MCZ_335,Y,9350,,,,269,,,107,188,,110,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Cygnus_columbianus,MVZ_135906,Y,6378,,,,260,,,106.7,192.1,,118.1,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Zeffer_et_al.,_2003._Bio.J.Linn.Soc",Physical,Cygnus_olor,Unknown,Y,10682,,,,,,,106.6,203,,112.2,,,,1,,,,,
Neognathae,Pelecaniformes,Ardeidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Ardea_herodias,MVZ_12710,Y,2523.4,,,,193.8,,,106.5,250,,190.4,,,,1,,,,,
Neognathae,Pelecaniformes,Ardeidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Ardea_herodias,MVZ_179396,Y,2523.4,,,,203,,,106.5,,,199,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Zeffer_et_al.,_2003._Bio.J.Linn.Soc",Physical,Cygnus_olor,Unknown,Y,10682,,,,,,,106.5,201,,117.8,,,,1,,,,,
Neognathae,Gruiformes,Rallidae,Chan_(2017),Chan_(2017),Physical,Porphyrio_mantelli,MNZ_S22258,Y,,,,,,,35.8,106.5,,,,,,,1,,,,,
Neognathae,Falconiformes,Falconidae,Brinkworth_et_al_2023,"Bell_et_al.,_2021._Front.EarthSci.",Physical,Harpyhaliaetus_solitarius,NHMLAC_unknown,Y,3000,,,,164.5,,,106.43,162.5,,125.11,,,,1,,,,,
Neognathae,Pelecaniformes,Pelecanidae,Brinkworth_et_al_2023,"HiniFrlog_S._&_Motani_R.,_2010._J.Evol.Biol.,_23:_372385.",Physical,Pelecanus_erythrorhynchos,Unknown,Y,5608.5,,,,297.2,,,106.41,169.06,,118.27,,,,1,,,,,
Neognathae,Galliformes,Cracidae,Brinkworth_et_al_2023,"Gatesy_S.M._&_Middleton_K.M.,_1997._J.Vert.Paleo,_17(2):_306329;Middleton_K.M._&_Gatesy_S.M.,_2000._Zoo.J.Linn.Soc,_128:_149187.",Physical,Mitu_mitu,MCZ_3575,Y,2850.5,,,,110,,,106,157,,110,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Zeffer_et_al.,_2003._Bio.J.Linn.Soc",Physical,Cygnus_cygnus,Unknown,Y,9350,,,,,,,106,198,,117.9,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Cygnus_olor,USNM_227053,Y,10682,,,,294,,,106,197.6,,114.9,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Bell_et_al.,_2021._Front.EarthSci.",Physical,Plectropterus_gambensis,NHMLAC_unknown,Y,3869,,,,207,,,105.65,195.5,,126.6,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Cygnus_columbianus,MVZ_21284,Y,6378,,,,,,,105.5,,,,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Cygnus_columbianus,USNM_431873,Y,6378,,,,258,,,105.4,199.8,,116.9,,,,1,,,,,
Neognathae,Pelecaniformes,Ardeidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Ardea_herodias,MVZ_151585,Y,2523.4,,,,193.8,,,105.3,236,,169.1,,,,1,,,,,
Neognathae,Anseriformes,,Field_et_al_(2013),Field_et_al_(2013),Physical,Cygnus_columbianus,YPM_107139,Y,6300,,,,272,41.61,35.28,105.06,201,,116.03,31.69,F,,1,18.58,9.73,15.86,12.81,98.01
Neognathae,Galliformes,Phasianidae,Brinkworth_et_al_2023,"Gatesy_S.M._&_Middleton_K.M.,_1997._J.Vert.Paleo,_17(2):_306329;Middleton_K.M._&_Gatesy_S.M.,_2000._Zoo.J.Linn.Soc,_128:_149187.",Physical,Pavo_cristatus,MCZ_2651,Y,4154.8,,,,126,,,105,175,,116,,,,1,,,,,
Neognathae,Ciconiiformes,Ciconiidae,Brinkworth_et_al_2023,"Gatesy_S.M._&_Middleton_K.M.,_1997._J.Vert.Paleo,_17(2):_306329;Middleton_K.M._&_Gatesy_S.M.,_2000._Zoo.J.Linn.Soc,_128:_149187.",Physical,Leptoptilos_crumenifer,MCZ_338,Y,6067.87,,,,238,,,105,289,,224,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Cygnus_columbianus,MVZ_40343,Y,6378,,,,265,,,104.9,198.6,,115.7,,,,1,,,,,
Neognathae,Suliformes,,Field_et_al_(2013),Field_et_al_(2013),Physical,Pelecanus_rufescens,YPM_105865,Y,4920,,,,297,49.58,40.76,104.62,151.22,,95.58,38.17,F,,1,16.66,11.54,16.55,16.02,119.22
Neognathae,Suliformes,,Field_et_al_(2013),Field_et_al_(2013),Physical,Pelecanus_erythrorhynchos,YPM_110867,Y,4970,,,,301,50.57,39.09,104.53,173,,110.25,31.04,F,,1,12,9.22,18.51,15.26,115.88
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Cygnus_columbianus,MVZ_40360,Y,6378,,,,,,,104.5,,,,,,,1,,,,,
Neognathae,Pelecaniformes,Ardeidae,Brinkworth_et_al_2023,"Bell_et_al.,_2021._Front.EarthSci.",Physical,Ardea_cocoi,NHMLAC_unknown,Y,1752.4,,,,179.5,,,104.36,251,,173.5,,,,1,,,,,
Neognathae,Galliformes,Phasianidae,Brinkworth_et_al_2023,"HiniFrlog_S._&_Motani_R.,_2010._J.Evol.Biol.,_23:_372385.",Physical,Meleagris_ocellata,Unknown,Y,5525,,,,113.83,,,104.28,170.89,,123.32,,,,1,,,,,
Neognathae,Gruiformes,Rallidae,Chan_(2017),Chan_(2017),Physical,Porphyrio_hochstetteri,AIM_LB09222,Y,,,,,,,33.2,104.1,151.1,32.1,,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Zeffer_et_al.,_2003._Bio.J.Linn.Soc",Physical,Cygnus_cygnus,Unknown,Y,9350,,,,,,,104,189,,114.2,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Zeffer_et_al.,_2003._Bio.J.Linn.Soc",Physical,Cygnus_olor,Unknown,Y,10682,,,,,,,103.9,193,,108.2,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Plectropterus_gambensis,NHMUK_1891.7.20.114,Y,3869,,,,199.8,,,103.8,190.5,,130.8,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Chan_(2017),Chan_(2017),Physical,Thambetochen_chauliodous,USNM_PAL389085,Y,,,,,,,44.1,103.8,,,,,,,1,,,,,
Neognathae,Pelecaniformes,Ardeidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Ardea_herodias,MVZ_151587,Y,2523.4,,,,194.7,,,103.6,232,,173.3,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Cygnus_columbianus,MVZ_26638,Y,6378,,,,259,,,103.6,198.7,,112.8,,,,1,,,,,
Neognathae,Pelecaniformes,Ardeidae,Brinkworth_et_al_2023,"Gatesy_S.M._&_Middleton_K.M.,_1997._J.Vert.Paleo,_17(2):_306329;Middleton_K.M._&_Gatesy_S.M.,_2000._Zoo.J.Linn.Soc,_128:_149187.",Physical,Ardea_herodias,MCZ_7038,Y,2523.4,,,,195,,,103.5,240,,173,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Cygnus_olor,USNM_561861,Y,10682,,,,305,,,103.5,199,,112.1,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Cygnus_olor,YIO_64657,Y,10682,,,,,,,103.5,,,,,,,1,,,,,
Neognathae,Galliformes,,Campione_et_al_(2014),Campione_et_al_(2014),Physical,Crossoptilon_auritum,ROM_157402,Y,1480,1,,,81.95,22.75,26.75,103.4,,,,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Cygnus_columbianus,MVZ_22430,Y,6378,,,,258,,,103.4,191.1,,117.8,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Zeffer_et_al.,_2003._Bio.J.Linn.Soc",Physical,Cygnus_olor,Unknown,Y,10682,,,,,,,103.4,199,,109.2,,,,1,,,,,
Neognathae,Ciconiiformes,,Field_et_al_(2013),Field_et_al_(2013),Physical,Ardea_herodias,YPM_109153,Y,3015,,,,202,38.26,26.97,103.36,260,,190,19.49,M,,1,8.66,5.61,10.86,6.66,78.61
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Cygnus_columbianus,YIO_62787,Y,6378,,,,,,,103.3,,,,,,,1,,,,,
Neognathae,Pelecaniformes,Ardeidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Ardea_herodias,MVZ_12711,Y,2523.4,,,,190.4,,,103.2,236,,177.4,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Cygnus_columbianus,YIO_21463,Y,6378,,,,,,,103.2,,,,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Zeffer_et_al.,_2003._Bio.J.Linn.Soc",Physical,Cygnus_cygnus,Unknown,Y,9350,,,,,,,103.2,184,,110.4,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Cygnus_cygnus,YIO_62786,Y,9350,,,,248,,,103.1,194,,118,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Cygnus_olor,USNM_522568,Y,10682,,,,276,,,103.1,190.3,,108.7,,,,1,,,,,
Neognathae,Accipitriformes,Accipitridae,Brinkworth_et_al_2023,"Gatesy_S.M._&_Middleton_K.M.,_1997._J.Vert.Paleo,_17(2):_306329;Middleton_K.M._&_Gatesy_S.M.,_2000._Zoo.J.Linn.Soc,_128:_149187.",Physical,Aquila_fasciata,MCZ_211,Y,1936.49,,,,150,,,103,145,,99,,,,1,,,,,
Neognathae,Pelecaniformes,Ardeidae,Brinkworth_et_al_2023,"Gatesy_S.M._&_Middleton_K.M.,_1997._J.Vert.Paleo,_17(2):_306329;Middleton_K.M._&_Gatesy_S.M.,_2000._Zoo.J.Linn.Soc,_128:_149187.",Physical,Ardea_goliath,MCZ_1452,Y,4468,,,,201,,,103,277,,208,,,,1,,,,,
Neognathae,Gruiformes,Rallidae,Chan_(2017),Chan_(2017),Physical,Diaphorapteryx_hawkinsi,AIM_LB103,Y,,,,,,,32.9,103,135.7,29,,,,,1,,,,,
Neognathae,Galliformes,Phasianidae,Brinkworth_et_al_2023,"Bohmer_et_al.,_2019._.Proc.R.soc.B",Physical,Gallus_gallus,MNHN_ZO_1893232,Y,751.7,,,,,,,102.9599991,150.0900008,,109.4399989,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Zeffer_et_al.,_2003._Bio.J.Linn.Soc",Physical,Cygnus_olor,Unknown,Y,10682,,,,,,,102.9,192,,104.8,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Zeffer_et_al.,_2003._Bio.J.Linn.Soc",Physical,Cygnus_olor,Unknown,Y,10682,,,,,,,102.8,198,,110,,,,1,,,,,
Neognathae,Ciconiiformes,,Field_et_al_(2013),Field_et_al_(2013),Physical,Ardea_cocoi,YPM_109810,Y,1465,,,,188,31.54,25.64,102.78,259,,192,20.17,F,,1,6.85,6.77,9.89,6.49,79.23
Neognathae,Ciconiiformes,,Field_et_al_(2013),Field_et_al_(2013),Physical,Ardea_herodias,YPM_109114,Y,3015,,,,205,34.05,26.64,102.74,244,,182,19.7,M,,1,11.34,5.89,11.16,6.73,77.66
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Zeffer_et_al.,_2003._Bio.J.Linn.Soc",Physical,Cygnus_cygnus,Unknown,Y,9350,,,,,,,102.7,189,,114,,,,1,,,,,
Neognathae,Anseriformes,,Field_et_al_(2013),Field_et_al_(2013),Physical,Cygnus_olor,YPM_102355,Y,9670,,,,305,46.62,33.5,102.58,221,,110.32,25.04,F,,1,17.16,9.52,17.08,13.83,101.79
