Order,Family,Species,JetzTreeName,Humerus_length_mm,Ulna_length_mm,Radius_length_mm,Carpometacarpus_length_mm,Femur_length_mm,Tibiotarsus_length_mm,Tarsometatarsus_length_mm,Spec_no.,Reference,Body_mass_g,Foraging_niche,TrophicEcology,Habitat,Kipps.dist
Charadriiformes,Laridae,Larus_delawarensis,Larus_delawarensis,102.54,116.28,NA,40.11,46.31,88.46,58.01,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",516.3,NA,Omnivore,Coastal,205.5
Charadriiformes,Laridae,Larus_glaucescens,Larus_glaucescens,135.12,149.51,NA,56.57,65,116.41,71.93,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",1056.5,Generalist,Aquatic predator,Coastal,218.2
Charadriiformes,Laridae,Larus_heermanni,Larus_heermanni,103.46,117.06,NA,42.68,48.03,86.19,57.62,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",500,Generalist,Aquatic predator,Coastal,185.8
Charadriiformes,Laridae,Larus_occidentalis,Larus_occidentalis,126.98,141.87,NA,51.57,61.7,109.85,70.02,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",922.8,NA,Omnivore,Marine,200.6
Gruiformes,Rallidae,Laterallus_jamaicensis,Laterallus_jamaicensis,22.85,18.37,NA,12.29,24.26,33.67,20.39,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",32.6,Aquatic ground,Aquatic predator,Wetland,14.1
Passeriformes,Furnariidae,Lepidocolaptes_affinis,Lepidocolaptes_affinis,23.08,28.26,NA,19.21,18.23,26.13,20.34,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",35,Invertivore bark,Invertivore,Forest,25.6
Anseriformes,Anatidae,Lophodytes_cucullatus,Lophodytes_cucullatus,65.25,54.26,NA,43.95,38.85,58.62,31.37,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",613.8,Aquatic dive,Aquatic predator,Wetland,95
Anseriformes,Anatidae,Malacorhynchus_membranaceus,Malacorhynchus_membranaceus,66.55,60.99,NA,37.01,36.82,63.91,36.08,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",372.8,NA,Omnivore,Wetland,81.6
Anseriformes,Anatidae,Melanitta_fusca,Melanitta_fusca,97.33,87.68,NA,55.07,55.27,90.65,47.74,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",1800.2,Aquatic dive,Aquatic predator,Wetland,125.8
Anseriformes,Anatidae,Melanitta_nigra,Melanitta_nigra,92.15,83.71,NA,48.15,51.67,86.17,44.99,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",1050,Aquatic dive,Aquatic predator,Wetland,100.5
Anseriformes,Anatidae,Melanitta_perspicillata,Melanitta_perspicillata,81.94,74.1,NA,48.86,49.15,80.3,43.11,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",1096.3,Aquatic dive,Aquatic predator,Wetland,115
Galliformes,Phasianidae,Meleagris_ocellata,Meleagris_ocellata,113.83,117.42,NA,83.44,104.28,170.89,123.32,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",5525,NA,Omnivore,Forest,96.9
Anseriformes,Anatidae,Mergus_merganser,Mergus_merganser,93.94,79.08,NA,63.67,53.05,87.35,49.86,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",1451,Aquatic dive,Aquatic predator,Riverine,123.8
Anseriformes,Anatidae,Mergus_serrator,Mergus_serrator,75.58,63.09,NA,52.54,40.83,70.95,40.49,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",1015.2,Aquatic dive,Aquatic predator,Wetland,114.8
Coraciiformes,Momotidae,Momotus_mexicanus,Momotus_mexicanus,35.14,41.94,NA,25.86,25.61,37.56,24.87,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",75.7,Generalist,Invertivore,Woodland,19.6
Passeriformes,Monarchidae,Monarcha_takatsukasae,Monarcha_takatsukasae,14.56,17.6,NA,12.93,14.75,27.54,22.86,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",36,Invertivore glean arboreal,NA,NA,NA
Galbuliformes,Bucconidae,Monasa_morphoeus,Monasa_morphoeus,35,43.2,NA,24.41,21.92,31.72,19.5,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",87.9,Invertivore sally surface,Invertivore,Forest,27.6
Suliformes,Sulidae,Morus_bassanus,Morus_bassanus,189.82,196.92,NA,73.73,71.66,101.21,59.2,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",2998.7,Aquatic plunge,Aquatic predator,Marine,300.5
Suliformes,Sulidae,Morus_capensis,Morus_capensis,213.04,187.21,NA,67.92,68.79,100.1,59.07,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",2643.4,Aquatic plunge,Aquatic predator,Marine,269
Anseriformes,Anatidae,Netta_peposaca,Netta_peposaca,96.54,82.99,NA,58.49,48.89,81.84,45.78,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",1000,Herbivore aquatic surface,Herbivore aquatic,Wetland,102.5
Anseriformes,Anatidae,Nettapus_coromandelianus,Nettapus_coromandelianus,57.92,51.01,NA,33.33,29.87,48.86,26.92,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",391.3,Herbivore aquatic surface,Herbivore aquatic,Wetland,69.2
Tinamiformes,Tinamidae,Nothoprocta_ornata,Nothoprocta_ornata,57.89,61.29,NA,33.66,59.72,76.58,42.11,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",619.3,NA,Omnivore,Grassland,48.5
Charadriiformes,Scolopacidae,Numenius_americanus,Numenius_americanus,95.33,106.91,NA,37.58,55.59,105.48,85.49,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",583.9,NA,Omnivore,Grassland,132.6
Procellariiformes,Oceanitidae,Oceanites_gracilis,Oceanites_gracilis,16.59,15.73,NA,12.09,11.27,37.39,29.97,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",16.7,Aquatic aerial,Aquatic predator,Marine,79.4
Procellariiformes,Oceanitidae,Oceanites_oceanicus,Oceanites_oceanicus,22.34,19.99,NA,14.85,14.64,44.76,33.69,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",30.4,Aquatic aerial,Aquatic predator,Marine,86.6
Procellariiformes,Hydrobatidae,Oceanodroma_furcata,Oceanodroma_furcata,35.64,34.38,NA,20.71,17.67,38.57,26.14,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",59.73,Aquatic aerial,NA,NA,NA
Procellariiformes,Hydrobatidae,Oceanodroma_homochroa,Oceanodroma_homochroa,31.44,30.92,NA,17.78,15.08,33.73,22.63,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",36.9,Aquatic aerial,NA,NA,NA
Procellariiformes,Hydrobatidae,Oceanodroma_leucorhoa,Oceanodroma_leucorhoa,34.89,34.86,NA,18.8,15.66,34.26,22.77,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",36.71,Aquatic aerial,NA,NA,NA
Procellariiformes,Hydrobatidae,Oceanodroma_melania,Oceanodroma_melania,41.57,41.85,NA,23.27,17.15,40.71,32.52,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",61.5,Aquatic aerial,NA,NA,NA
Galliformes,Odontophoridae,Oreortyx_pictus,Oreortyx_pictus,38.74,37.02,NA,22.09,44.59,61.56,36.3,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",233,NA,Omnivore,Shrubland,41.4
Anseriformes,Anatidae,Oxyura_jamaicensis,Oxyura_jamaicensis,69.5,60.45,NA,35.46,39.37,62.98,33.77,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",608.2,Aquatic dive,Aquatic predator,Wetland,59.5
Procellariiformes,Procellariidae,Pagodroma_nivea,Pagodroma_nivea,67.32,63.02,NA,33.92,34.9,62.05,33,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",268,Aquatic aerial,Aquatic predator,Marine,151.8
Passeriformes,Paridae,Parus_carolinensis,Parus_carolinensis,13.9,17.12,NA,9.26,12.19,21.34,15.66,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",9.99,Invertivore glean arboreal,NA,NA,NA
Passeriformes,Passeridae,Passer_domesticus,Passer_domesticus,18.64,20.89,NA,12.37,17.99,27.47,18.69,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",26.5,Granivore ground,Granivore,Human Modified,20.4
Procellariiformes,Pelecanoididae,Pelecanoides_urinatrix,Pelecanoides_urinatrix,43,33.87,NA,24.99,22.73,41.71,25.6,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",152.1,Aquatic dive,Aquatic predator,Marine,56.8
Pelecaniformes,Pelecanidae,Pelecanus_erythrorhynchos,Pelecanus_erythrorhynchos,297.2,337.37,NA,145.7,106.41,169.06,118.27,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",5608.5,Aquatic surface,Aquatic predator,Wetland,251
Pelecaniformes,Pelecanidae,Pelecanus_occidentalis,Pelecanus_occidentalis,288.54,343.53,NA,132.74,94.29,130.03,85.7,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",3427.8,Aquatic plunge,Aquatic predator,Marine,241
Pelecaniformes,Pelecanidae,Pelecanus_onocrotalus,Pelecanus_onocrotalus,343.33,397.83,NA,159.78,123.05,195.08,136.39,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",9322.3,Aquatic surface,Aquatic predator,Wetland,266.8
Passeriformes,Hirundinidae,Petrochelidon_pyrrhonota,Petrochelidon_pyrrhonota,15.21,23.47,NA,16.55,13.84,22.16,12.38,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",21.6,Invertivore aerial,Invertivore,Grassland,54.2
Phaethontiformes,Phaethontidae,Phaethon_aethereus,Phaethon_aethereus,92.05,95.9,NA,47.78,36.37,51.26,27.71,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",750,Aquatic plunge,Aquatic predator,Marine,211.8
Phaethontiformes,Phaethontidae,Phaethon_lepturus,Phaethon_lepturus,79.91,86.52,NA,42,24.45,43.28,22.11,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",328,Aquatic plunge,Aquatic predator,Marine,188.5
Phaethontiformes,Phaethontidae,Phaethon_rubricauda,Phaethon_rubricauda,101.23,110.45,NA,51.55,36.94,55.33,29.02,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",671.9,Aquatic plunge,Aquatic predator,Marine,226
Passeriformes,Ptiliogonatidae,Phainopepla_nitens,Phainopepla_nitens,21.42,27.17,NA,14.55,17.5,26.28,18.19,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",22.1,Fugivore glean,Frugivore,Shrubland,16.6
Suliformes,Phalacrocoracidae,Phalacrocorax_africanus,Phalacrocorax_africanus,94.68,99.47,NA,47.48,38.33,62.36,36.82,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",545,Aquatic dive,NA,NA,NA
Suliformes,Phalacrocoracidae,Phalacrocorax_atriceps,Phalacrocorax_atriceps,152.87,166.23,NA,68.4,65.96,121.12,65.4,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",2000,Aquatic dive,NA,NA,NA
Suliformes,Phalacrocoracidae,Phalacrocorax_auritus,Phalacrocorax_auritus,152.35,160.99,NA,73.27,59.67,103.72,54.63,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",1806.49,Aquatic dive,NA,NA,NA
Suliformes,Phalacrocoracidae,Phalacrocorax_bougainvillii,Phalacrocorax_bougainvillii,155.48,167.69,NA,66.16,56.68,118.54,66.58,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",2485,Aquatic dive,NA,NA,NA
Suliformes,Phalacrocoracidae,Phalacrocorax_brasilianus,Phalacrocorax_brasilianus,123.85,129.68,NA,60.86,48.77,82.44,52.42,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",1239.29,Aquatic dive,NA,NA,NA
Suliformes,Phalacrocoracidae,Phalacrocorax_capensis,Phalacrocorax_capensis,121.64,129.56,NA,57.94,48.9,95.23,57.46,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",1211.7,Aquatic dive,Aquatic predator,Marine,99.3
Suliformes,Phalacrocoracidae,Phalacrocorax_carbo,Phalacrocorax_carbo,156.17,166.39,NA,75.28,60.39,105.14,64.5,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",2529,Aquatic dive,Aquatic predator,Wetland,124.2
Suliformes,Phalacrocoracidae,Phalacrocorax_coronatus,Phalacrocorax_coronatus,95.65,100.09,NA,47.92,43.93,68.71,42.23,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",762.19,Aquatic dive,NA,NA,NA
Suliformes,Phalacrocoracidae,Phalacrocorax_harrisi,Phalacrocorax_harrisi,93.37,76.54,NA,39.56,67.57,128.27,68.37,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",3016.62,Aquatic dive,NA,NA,NA
Suliformes,Phalacrocoracidae,Phalacrocorax_magellanicus,Phalacrocorax_magellanicus,121.72,127.67,NA,58.1,57.96,93.54,55.5,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",1483.44,Aquatic dive,NA,NA,NA
Suliformes,Phalacrocoracidae,Phalacrocorax_melanoleucos,Phalacrocorax_melanoleucos,105.31,109.57,NA,53.57,42.33,65.16,38.71,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",727.36,Aquatic dive,NA,NA,NA
Suliformes,Phalacrocoracidae,Phalacrocorax_neglectus,Phalacrocorax_neglectus,134.3,141.2,NA,59.77,58.96,100.12,60.61,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",1944.2,Aquatic dive,Aquatic predator,Marine,90.8
Suliformes,Phalacrocoracidae,Phalacrocorax_pelagicus,Phalacrocorax_pelagicus,117.92,125.61,NA,57.19,51.6,88.39,50.14,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",1843.95,Aquatic dive,NA,NA,NA
Suliformes,Phalacrocoracidae,Phalacrocorax_penicillatus,Phalacrocorax_penicillatus,142.08,149.77,NA,62.79,59.4,116.66,63.89,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",2224.24,Aquatic dive,NA,NA,NA
Suliformes,Phalacrocoracidae,Phalacrocorax_urile,Phalacrocorax_urile,125.02,133.73,NA,61.06,58.29,96.85,53.32,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",2117.66,Aquatic dive,NA,NA,NA
Suliformes,Phalacrocoracidae,Phalacrocorax_varius,Phalacrocorax_varius,143.64,149.35,NA,69.14,58.56,102.03,64.15,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",1940.7,Aquatic dive,Aquatic predator,Coastal,110.8
Charadriiformes,Scolopacidae,Phalaropus_fulicarius,Phalaropus_fulicarius,34.97,36.01,NA,20.87,20.06,37.33,22.36,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",55.6,Aquatic ground,Aquatic predator,Marine,65.4
Charadriiformes,Scolopacidae,Phalaropus_lobatus,Phalaropus_lobatus,28.18,28.91,NA,17.36,16.98,33.44,20.87,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",36.7,Aquatic ground,Aquatic predator,Wetland,54.4
Charadriiformes,Scolopacidae,Steganopus_tricolor,Steganopus_tricolor,34.53,36.22,NA,21.39,21.76,45.05,32.77,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",59.4,Aquatic ground,Aquatic predator,Wetland,73
Galliformes,Phasianidae,Phasianus_colchicus,Phasianus_colchicus,70.5,63.19,NA,36.91,80.39,101.19,67.73,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",1120.3,NA,Omnivore,Human Modified,61.3
Phoenicopteriformes,Phoenicopteridae,Phoeniconaias_minor,Phoeniconaias_minor,161.37,174.26,NA,77.59,77.9,241.2,220.7,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",1500,Herbivore aquatic ground,Herbivore aquatic,Wetland,152
Procellariiformes,Diomedeidae,Phoebastria_nigripes,Phoebastria_nigripes,266.34,267.92,NA,103.23,74.92,152.94,90.23,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",3188.4,Aquatic surface,Aquatic predator,Marine,313.2
Piciformes,Picidae,Picoides_pubescens,Picoides_pubescens,22.76,27.07,NA,13.05,16.95,24.78,16.81,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",25.55,Invertivore bark,NA,NA,NA
Passeriformes,Cardinalidae,Piranga_ludoviciana,Piranga_ludoviciana,21.12,26.45,NA,14.74,18.97,29.59,20.71,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",28.1,Invertivore glean arboreal,Invertivore,Forest,27.2
Pelecaniformes,Threskiornithidae,Plegadis_chihi,Plegadis_chihi,87.95,101.59,NA,52.56,55.59,125.33,95.42,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",616.9,Aquatic ground,Aquatic predator,Wetland,93.8
Charadriiformes,Charadriidae,Pluvialis_squatarola,Pluvialis_squatarola,54.72,100.53,NA,44.57,55.57,116.11,104.14,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",250,Aquatic ground,Aquatic predator,Grassland,110
Podicipediformes,Podicepididae,Podiceps_auritus,Podiceps_auritus,78.73,70.7,NA,35.7,34.57,76.14,47.44,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",453,Aquatic dive,Aquatic predator,Wetland,57.2
Podicipediformes,Podicepididae,Podiceps_grisegena,Podiceps_grisegena,109.98,100.69,NA,48.09,46.26,104.74,62.98,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",1023,Aquatic dive,Aquatic predator,Wetland,66.8
Podicipediformes,Podicepididae,Podiceps_major,Podiceps_major,110.71,97.53,NA,49.7,46.21,113.07,66.89,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",1646,Aquatic dive,Aquatic predator,Wetland,80
Podicipediformes,Podicepididae,Podiceps_nigricollis,Podiceps_nigricollis,72.26,66.38,NA,32.69,33.32,70.6,44.03,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",412.4,Aquatic dive,Aquatic predator,Wetland,55.1
Podicipediformes,Podicepididae,Podilymbus_podiceps,Podilymbus_podiceps,74.32,68.99,NA,32.37,39.41,70.03,40.99,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",411.9,Aquatic dive,Aquatic predator,Wetland,41.8
Passeriformes,Polioptilidae,Polioptila_melanura,Polioptila_melanura,11.13,12.84,NA,7.01,10.18,20.26,17.07,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",5.2,Invertivore glean arboreal,Invertivore,Shrubland,5.7
Anseriformes,Anatidae,Polysticta_stelleri,Polysticta_stelleri,72.97,65.86,NA,47.7,46.97,72.27,39.29,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",806.8,Aquatic dive,Aquatic predator,Marine,99.8
Gruiformes,Rallidae,Porzana_carolina,Porzana_carolina,32.26,27.41,NA,19.42,33.93,51.73,33.2,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",74.8,NA,Omnivore,Wetland,34.8
Passeriformes,Aegithalidae,Psaltriparus_minimus,Psaltriparus_minimus,10.27,11.61,NA,6.64,10.04,20.25,16.41,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",5.3,Invertivore glean arboreal,Invertivore,Woodland,8.8
Struthioniformes,Rheidae,Rhea_pennata,Rhea_pennata,260.64,206.68,NA,83.29,211.91,323.23,289.64,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",23900,NA,Omnivore,Grassland,0.4
Procellariiformes,Procellariidae,Pterodroma_externa,Pterodroma_externa,100.65,103.42,NA,51.08,35.05,62.92,38.8,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",428,Aquatic aerial,Aquatic predator,Marine,203
Procellariiformes,Procellariidae,Pterodroma_hypoleuca,Pterodroma_hypoleuca,71.96,74.72,NA,35.86,24.64,46.6,30.04,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",176,Aquatic aerial,Aquatic predator,Marine,143.5
Procellariiformes,Procellariidae,Pterodroma_inexpectata,Pterodroma_inexpectata,85.17,86.34,NA,42.68,34.1,60.57,36.17,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",316,Generalist,Aquatic predator,Marine,166.2
Charadriiformes,Alcidae,Ptychoramphus_aleuticus,Ptychoramphus_aleuticus,45.66,39.56,NA,25.21,29.27,46.45,24.86,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",184,Aquatic dive,Aquatic predator,Marine,49.2
Procellariiformes,Procellariidae,Puffinus_carneipes,Puffinus_carneipes,111.3,112.1,NA,58.24,39.81,78.05,54.08,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",609,Aquatic plunge,NA,NA,NA
Procellariiformes,Procellariidae,Puffinus_creatopus,Puffinus_creatopus,113.84,113.97,NA,60.08,41.5,81.33,55.14,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",743.99,Aquatic surface,NA,NA,NA
Procellariiformes,Procellariidae,Puffinus_griseus,Puffinus_griseus,109.54,102.06,NA,57.08,39.47,86.65,57.33,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",787,Aquatic plunge,NA,NA,NA
Procellariiformes,Procellariidae,Puffinus_lherminieri,Puffinus_lherminieri,67.96,63.2,NA,35.93,24.8,51.5,38.24,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",192.8,Generalist,Aquatic predator,Marine,102.4
Procellariiformes,Procellariidae,Puffinus_opisthomelas,Puffinus_opisthomelas,83.78,76.64,NA,45.49,32.56,64.72,45.67,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",408,Aquatic plunge,Aquatic predator,Marine,146.5
Procellariiformes,Procellariidae,Puffinus_tenuirostris,Puffinus_tenuirostris,98.21,93.82,NA,50.55,35.52,75.5,49.96,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",559,Generalist,NA,NA,NA
Passeriformes,Pycnonotidae,Pycnonotus_jocosus,Pycnonotus_jocosus,21.11,24,NA,12.66,19.39,30.01,20.8,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",29.5,NA,Omnivore,Shrubland,12.4
Sphenisciformes,Spheniscidae,Pygoscelis_adeliae,Pygoscelis_adeliae,71.04,45.74,NA,37.85,77.47,118.03,30.64,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",4847.7,Aquatic dive,Aquatic predator,Marine,7.2
Sphenisciformes,Spheniscidae,Pygoscelis_antarcticus,Pygoscelis_antarcticus,73.22,48.6,NA,42.5,77.1,114.57,28.6,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",4146.1,Aquatic dive,Aquatic predator,Marine,4.8
Sphenisciformes,Spheniscidae,Pygoscelis_papua,Pygoscelis_papua,80.29,54.06,NA,45.75,86.69,122.29,32.19,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",5933,Aquatic dive,Aquatic predator,Marine,6.2
Passeriformes,Regulidae,Regulus_calendula,Regulus_calendula,10.98,14.78,NA,8.56,10.56,23.18,19.36,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",6.2,Invertivore glean arboreal,Invertivore,Forest,12.6
Charadriiformes,Laridae,Rissa_tridactyla,Rissa_tridactyla,86.07,94.69,NA,48.24,37.6,65.48,34.66,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",416,Generalist,Aquatic predator,Marine,179.1
Podicipediformes,Podicipedidae,Rollandia_microptera,Rollandia_microptera,68.34,52.88,NA,28.21,44.3,91.45,52.78,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",706,Aquatic dive,Aquatic predator,Wetland,43
Podicipediformes,Podicipedidae,Rollandia_rolland,Rollandia_rolland,54.4,48.64,NA,24.75,31.17,56.82,34.62,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",324.3,Aquatic surface,Aquatic predator,Wetland,45.5
Passeriformes,Sittidae,Sitta_carolinensis,Sitta_carolinensis,17.84,22.88,NA,12.84,14.76,23.09,17.86,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",21,NA,Omnivore,Forest,27.6
Anseriformes,Anatidae,Somateria_fischeri,Somateria_fischeri,98.1,85.75,NA,61.17,58.03,92.8,47.59,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",1557.2,Aquatic dive,Aquatic predator,Coastal,110.7
Anseriformes,Anatidae,Somateria_mollissima,Somateria_mollissima,107.06,95.01,NA,65.36,61.01,95.44,51.19,Unknown,"Hini?-Frlog S. & Motani R., 2010. J.Evol.Biol., 23: 372-385.",2060.9,Aquatic dive,Aquatic predator,Marine,126.2
